weekend_id,airbnb_weekend_price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_centre_dist,metro_dist,lng,lat
paris21,394.7245782458757,Entire home/apt,False,2.0,9.0,89.0,1,1.0063938240793138,0.3264360782467654,2.33927,48.85487
paris22,287.07242054245506,Private room,False,2.0,10.0,94.0,1,2.261277593049277,0.111836209516521,2.34349,48.87597
paris23,305.71348681144565,Private room,False,2.0,9.0,83.0,1,2.052144496976536,0.0822512143176998,2.32478,48.85609
paris24,866.8095815080623,Entire home/apt,False,6.0,10.0,88.0,2,1.1886165622128542,0.1489606117954023,2.35136,48.86722
paris25,866.8095815080623,Entire home/apt,False,6.0,10.0,89.0,2,1.3743887758876296,0.114567378498234,2.35289,48.86893
paris26,373.98639202162366,Entire home/apt,False,2.0,10.0,98.0,1,1.8657365830145067,0.2666505289761781,2.35258,48.87335
paris27,287.3054338708174,Entire home/apt,False,2.0,9.0,91.0,1,1.2713054699211206,0.1969730936178539,2.34905,48.867740000000005
paris28,382.1418585143071,Entire home/apt,False,4.0,10.0,97.0,1,1.5401284461491818,0.0854517510797725,2.33218,48.85378
paris29,426.4143909031597,Entire home/apt,False,3.0,9.0,97.0,2,1.7350886679898017,0.3268715722035516,2.32912,48.85732
paris30,486.5318296206543,Entire home/apt,False,4.0,9.0,95.0,0,0.3210399211749608,0.3129849476739101,2.35327,48.8537
paris31,169.63370304781435,Entire home/apt,False,2.0,10.0,95.0,0,0.9431801994736608,0.3667330081887474,2.36095,48.8631
paris32,289.4025538260789,Entire home/apt,False,2.0,8.0,88.0,0,0.7988180330884639,0.2573496654940008,2.3566700000000003,48.86327
paris33,507.037002516544,Entire home/apt,False,3.0,10.0,94.0,2,3.858843917800456,0.3175479202284531,2.31215,48.87865
paris34,318.29620654301425,Entire home/apt,False,2.0,9.0,90.0,1,3.011451316175959,0.390173862597753,2.318,48.871
paris35,792.4783297604623,Private room,False,4.0,9.0,92.0,2,1.0090467895660862,0.2349643999630247,2.3599,48.86432
paris36,1121.2601360797837,Entire home/apt,False,6.0,9.0,91.0,3,1.4328130449429606,0.2061749218984467,2.3511,48.86941
paris37,711.1566781619908,Entire home/apt,False,6.0,9.0,84.0,2,0.8551872014115026,0.4455778049906819,2.361,48.862
paris38,697.4088917886103,Private room,False,4.0,10.0,92.0,1,2.707759398134474,0.2650604154327874,2.321,48.869
paris39,428.5115108584211,Private room,False,3.0,9.0,82.0,1,2.707752367447614,0.2650393721355569,2.321,48.869
paris40,312.7038866623171,Entire home/apt,False,2.0,9.0,93.0,0,0.5760833588541148,0.0930511773002772,2.36003,48.85463
paris41,735.6230776400411,Entire home/apt,False,2.0,10.0,98.0,1,3.14520957018142,0.2791174466536342,2.31622,48.871390000000005
paris42,660.1267592506291,Entire home/apt,False,3.0,10.0,97.0,1,0.7297662606743798,0.1062267701607693,2.34744,48.86212
paris43,560.6300680398919,Entire home/apt,False,4.0,10.0,96.0,1,2.184924353071191,0.1088449078824477,2.331,48.87
paris44,291.7326871097027,Entire home/apt,False,2.0,9.0,90.0,1,1.4701103051476636,0.1050561466091374,2.35246,48.86979
paris45,465.5606300680399,Entire home/apt,False,4.0,9.0,87.0,2,1.905273433481092,0.1275369427618148,2.3402700000000003,48.8716
paris46,560.6300680398919,Entire home/apt,False,4.0,10.0,96.0,1,2.18492170578598,0.1088353596194125,2.331,48.87
paris47,212.04212880976792,Private room,False,2.0,10.0,91.0,1,1.8925590697217995,0.1543991014830159,2.34478,48.87276
paris48,663.6219591760649,Entire home/apt,False,6.0,9.0,85.0,1,1.7864887631675548,0.1217944522366213,2.329,48.853
paris49,212.04212880976792,Private room,False,2.0,9.0,90.0,1,1.7666684950385811,0.1594470844918401,2.34647,48.87191
paris50,576.9410010252586,Entire home/apt,False,6.0,9.0,96.0,2,2.282466248808617,0.2850410461769191,2.32167,48.855540000000005
paris51,474.8811632025352,Entire home/apt,False,4.0,9.0,95.0,1,2.097561280152738,0.1610222713994202,2.33149,48.86919
paris52,559.46500139808,Entire home/apt,False,5.0,9.0,95.0,1,1.1895889620124065,0.1363579104707594,2.35181,48.86725
paris53,948.8302730916208,Entire home/apt,False,6.0,10.0,95.0,2,1.1648511675162567,0.1959850190783646,2.35011,48.8669
paris54,571.1156678161991,Entire home/apt,False,5.0,9.0,90.0,1,1.285412567295168,0.1944980326448692,2.35279,48.86813
paris55,527.0761487557088,Entire home/apt,False,5.0,9.0,93.0,1,1.0966039227128457,0.0985197444146032,2.35122,48.86638
paris56,546.649268338149,Entire home/apt,False,4.0,9.0,91.0,1,2.588202129390525,0.1675275859800933,2.33177,48.87529
paris57,434.3368440674807,Entire home/apt,False,2.0,10.0,100.0,1,1.0005737681549658,0.2943311975141134,2.36291,48.86257
paris58,277.9849007363221,Entire home/apt,False,2.0,10.0,93.0,1,0.8711148935758506,0.0522671478685203,2.34484,48.85072
paris59,212.04212880976792,Private room,False,2.0,10.0,93.0,1,1.7739416594400736,0.1187311259238611,2.3458900000000003,48.87187
paris60,212.04212880976792,Private room,False,2.0,10.0,94.0,1,1.764402007099403,0.0225943696765422,2.34468,48.87152
paris61,212.04212880976792,Private room,False,2.0,10.0,91.0,1,1.7937398744813342,0.0371479333200844,2.34426,48.8717
paris62,590.4557740702768,Entire home/apt,False,4.0,9.0,94.0,2,1.313472807900209,0.0539074706759369,2.36585,48.86462
paris63,393.79252493242615,Private room,False,4.0,8.0,87.0,1,3.794671327328564,0.2289245950518091,2.30765,48.8733
paris64,405.4431913505453,Private room,False,2.0,10.0,88.0,1,2.70777112225185,0.2650678703279854,2.321,48.869
paris65,287.3054338708174,Entire home/apt,False,2.0,9.0,92.0,0,1.3052907555668445,0.1543463187388944,2.34838,48.86795
paris66,254.6835679000839,Entire home/apt,False,2.0,10.0,94.0,0,1.1115997144544894,0.2156915074475862,2.36512,48.86234
paris67,596.5141206076988,Entire home/apt,False,2.0,9.0,93.0,0,1.917719403127181,0.2844492298026042,2.32693,48.85929
paris68,973.7626992263956,Entire home/apt,False,5.0,9.0,96.0,2,3.275400715794208,0.2523036735691533,2.313,48.87
paris69,606.7667070556436,Entire home/apt,False,6.0,10.0,96.0,1,1.7240000043438448,0.1570170401871938,2.341,48.87
paris70,399.3848448131233,Entire home/apt,False,4.0,8.0,85.0,1,2.813133259754109,0.188937732761144,2.32456,48.87373
paris71,230.21716842203372,Entire home/apt,False,2.0,10.0,100.0,1,2.515327309133297,0.1540841921321917,2.33292,48.87503
paris72,218.10047534718987,Entire home/apt,False,2.0,10.0,90.0,1,2.544365496312825,0.0954782876217328,2.33332,48.87553
paris73,349.98601920029824,Entire home/apt,False,2.0,10.0,91.0,0,3.695368127585591,0.1614376707131157,2.30921,48.8733
paris74,741.2153975207382,Entire home/apt,False,2.0,10.0,98.0,1,0.9372647459315462,0.2169263790190355,2.34745,48.86424
paris75,210.4110355112313,Entire home/apt,False,2.0,8.0,88.0,1,1.822281502666228,0.1700864682745689,2.35967,48.87231
paris76,277.9849007363221,Private room,False,2.0,9.0,93.0,1,1.3165229957613112,0.0928237248771608,2.34516,48.8673
paris77,938.3446733153136,Entire home/apt,False,6.0,8.0,100.0,2,2.3419566795689315,0.3141952342217616,2.32083,48.85604
paris78,266.334234318203,Entire home/apt,False,4.0,7.0,79.0,0,1.5212608311459308,0.0850079319155128,2.35305,48.87025
paris79,1187.4359213347004,Private room,False,4.0,10.0,92.0,2,1.3011514085685756,0.0911839127548449,2.36534,48.86481
paris80,741.4484108491006,Entire home/apt,False,4.0,9.0,95.0,2,1.9493749300152656,0.1863469315477969,2.3304,48.86606
paris81,298.72308696057416,Private room,False,2.0,9.0,86.0,1,1.381435224227064,0.1026353832108084,2.33724,48.86362
paris82,695.0787585049865,Entire home/apt,False,6.0,9.0,87.0,2,1.4566338437294046,0.0895729017286288,2.3526700000000003,48.86967
paris83,287.3054338708174,Entire home/apt,False,2.0,9.0,89.0,1,0.9369744838019712,0.3781548591955873,2.361,48.863
paris84,814.3815826265262,Entire home/apt,False,6.0,9.0,92.0,1,1.4510696683044089,0.141277250382927,2.35197,48.86961
paris85,302.2182868860099,Private room,False,3.0,9.0,93.0,1,1.896222440009812,0.2143882702376881,2.34598,48.87303
paris86,894.3051542548234,Private room,False,2.0,9.0,92.0,0,1.9643754625547176,0.2652369294175857,2.33256,48.86818
paris87,868.9067014633238,Private room,False,2.0,10.0,87.0,1,2.114870820911843,0.233331383823937,2.3306,48.86875
paris88,1274.349892813869,Private room,False,4.0,10.0,80.0,2,2.1731223478388424,0.129187132947928,2.33091,48.86978
paris89,317.13113990120235,Entire home/apt,False,3.0,9.0,89.0,1,3.10067279578566,0.1218533188068521,2.32855,48.87944
paris90,438.2980706496412,Entire home/apt,False,4.0,9.0,91.0,1,1.679904322147735,0.2459550698418537,2.36405,48.86971
paris91,814.3815826265262,Entire home/apt,False,6.0,9.0,91.0,2,1.2966980229845495,0.1962283604036624,2.35246,48.86823
paris92,848.1685152390717,Entire home/apt,False,3.0,10.0,100.0,1,0.572409201901781,0.1408703852057944,2.34626,48.85943
paris93,706.7294249231056,Entire home/apt,False,3.0,10.0,100.0,1,2.301333133589293,0.1388410933252008,2.33237,48.87231
paris94,369.326125454376,Entire home/apt,False,2.0,9.0,89.0,1,0.4758247977555661,0.0376694305244257,2.34675,48.8582
paris95,970.9665392860472,Entire home/apt,False,4.0,10.0,100.0,2,1.398984608647593,0.1839176772037754,2.3497,48.86899
